confine,limit-76,v00233335
constrain,limit-76,
limit,limit-76,v00233335
reduce,limit-76,v00429060
restrain,limit-76,v00233335
restrict,limit-76,v00233335
dally,linger-53.1,v02011685
dawdle,linger-53.1,v02011685
dawdle,linger-53.1,v02058590
dither,linger-53.1,v01820189
equivocate,linger-53.1,
hesitate,linger-53.1,v02641035
hesitate,linger-53.1,v02640440
linger,linger-53.1,v02639075
linger,linger-53.1,v02058590
linger,linger-53.1,v02011560
loaf,linger-53.1,v02639606
loiter,linger-53.1,v02639075
pause,linger-53.1,v00779061
pause,linger-53.1,v02641035
potter,linger-53.1,v01473346
procrastinate,linger-53.1,v02642610
procrastinate,linger-53.1,v02642238
tarry,linger-53.1,v02639075
tarry,linger-53.1,v02011560
delay,linger-53.1-1,v02641957
stall,linger-53.1-1,v00460555
stall,linger-53.1-1,v02642238
bivouac,lodge-46,v02653996
board,lodge-46,v01177118
board,lodge-46,v02656763
camp,lodge-46,v02653996
dwell,lodge-46,v02649830
guest,lodge-46,
live,lodge-46,v02649830
lodge,lodge-46,v02652494
overnight,lodge-46,
quarter,lodge-46,
reside,lodge-46,v02648639
reside,lodge-46,v02650552
room,lodge-46,
settle,lodge-46,v00415044
settle,lodge-46,v00413876
settle,lodge-46,v00539338
shack_up,lodge-46,
sleep_over,lodge-46,
stay,lodge-46,v02637202
stay_over,lodge-46,
stop,lodge-46,v01862918
ache,long-32.2-1,v01805684
crave,long-32.2-1,v01188485
hanker,long-32.2-1,v01828405
hope,long-32.2-1,v01826723
hunger,long-32.2-1,v01188485
itch,long-32.2-1,v01825761
long,long-32.2-1,v01828405
lust,long-32.2-1,v01188485
pine,long-32.2-1,v01805684
pray,long-32.2-1,v00759944
thirst,long-32.2-1,v01188485
wish,long-32.2-1,v01824339
wish,long-32.2-1,v00903098
yearn,long-32.2-1,v01828405
yearn,long-32.2-1,v01805684
dangle,long-32.2-2,
hanker,long-32.2-2,v01828405
lust,long-32.2-2,v01188485
thirst,long-32.2-2,v01188485
yearn,long-32.2-2,v01828405
yearn,long-32.2-2,v01805684
babble,manner_speaking-37.3,v01065630
babble,manner_speaking-37.3,v01037650
bark,manner_speaking-37.3,v01047596
bawl,manner_speaking-37.3,v01048569
bellow,manner_speaking-37.3,v01048569
blare,manner_speaking-37.3,
bleat,manner_speaking-37.3,v01048492
bluster,manner_speaking-37.3,
boom,manner_speaking-37.3,v02187510
boom,manner_speaking-37.3,v02174662
bray,manner_speaking-37.3,v00029630
burble,manner_speaking-37.3,
cackle,manner_speaking-37.3,v01056554
call,manner_speaking-37.3,v00738747
carol,manner_speaking-37.3,v01731828
chant,manner_speaking-37.3,v01066775
chant,manner_speaking-37.3,v01049737
chatter,manner_speaking-37.3,v01038666
chatter,manner_speaking-37.3,v01036804
coo,manner_speaking-37.3,v00910000
croak,manner_speaking-37.3,v00909219
croon,manner_speaking-37.3,v01049470
crow,manner_speaking-37.3,v00857517
cry,manner_speaking-37.3,v00912048
drawl,manner_speaking-37.3,v00980176
drone,manner_speaking-37.3,v00944788
gabble,manner_speaking-37.3,v01036804
gibber,manner_speaking-37.3,v01036804
growl,manner_speaking-37.3,v01045719
grumble,manner_speaking-37.3,v00909219
grumble,manner_speaking-37.3,v01045719
grunt,manner_speaking-37.3,v01043231
gurgle,manner_speaking-37.3,
hiss,manner_speaking-37.3,v01054186
holler,manner_speaking-37.3,v00915423
holler,manner_speaking-37.3,v00910973
hoot,manner_speaking-37.3,v01042725
howl,manner_speaking-37.3,v01046932
jabber,manner_speaking-37.3,v01051956
lilt,manner_speaking-37.3,v00950936
lisp,manner_speaking-37.3,v00982178
moan,manner_speaking-37.3,v01045419
mumble,manner_speaking-37.3,v01044533
murmur,manner_speaking-37.3,v01044114
murmur,manner_speaking-37.3,v00909219
mutter,manner_speaking-37.3,v01044533
mutter,manner_speaking-37.3,v00909219
natter,manner_speaking-37.3,
prattle,manner_speaking-37.3,
purr,manner_speaking-37.3,v01052936
quaver,manner_speaking-37.3,
rasp,manner_speaking-37.3,v00981814
roar,manner_speaking-37.3,v00915605
rumble,manner_speaking-37.3,v01045719
scream,manner_speaking-37.3,v00912833
screech,manner_speaking-37.3,v01048939
screech,manner_speaking-37.3,v02171664
shout,manner_speaking-37.3,v00912048
shriek,manner_speaking-37.3,v00914420
simper,manner_speaking-37.3,
sing,manner_speaking-37.3,v01731031
snap,manner_speaking-37.3,v00916274
snarl,manner_speaking-37.3,v00916274
snuffle,manner_speaking-37.3,v00067274
splutter,manner_speaking-37.3,v00986897
squall,manner_speaking-37.3,v01047263
squawk,manner_speaking-37.3,v00910973
squeak,manner_speaking-37.3,v02171664
squeal,manner_speaking-37.3,v01054694
stammer,manner_speaking-37.3,v00981544
stemmer,manner_speaking-37.3,
stutter,manner_speaking-37.3,v00981544
thunder,manner_speaking-37.3,v00915605
tisk,manner_speaking-37.3,
trill,manner_speaking-37.3,v01055266
trill,manner_speaking-37.3,v01050896
trumpet,manner_speaking-37.3,v00977871
vociferate,manner_speaking-37.3,
wail,manner_speaking-37.3,v01046932
warble,manner_speaking-37.3,v01050651
warble,manner_speaking-37.3,v01050896
whimper,manner_speaking-37.3,v00066025
whine,manner_speaking-37.3,v01042531
whine,manner_speaking-37.3,v00907930
whisper,manner_speaking-37.3,v00915830
whistle,manner_speaking-37.3,v01043441
whoop,manner_speaking-37.3,v00914215
yammer,manner_speaking-37.3,v00907930
yell,manner_speaking-37.3,v00912833
yodel,manner_speaking-37.3,v01050651
court,marry-36.2,v02534492
court,marry-36.2,v02534761
cuddle,marry-36.2,v01424948
cuddle,marry-36.2,v01425511
date,marry-36.2,v02486232
date,marry-36.2,v02485844
divorce,marry-36.2,v02430580
divorce,marry-36.2,v02490634
embrace,marry-36.2,v01424456
hug,marry-36.2,v01424456
kiss,marry-36.2,v01431230
marry,marry-36.2,v02488834
nuzzle,marry-36.2,v01424948
nuzzle,marry-36.2,v01424350
pet,marry-36.2,v01226600
pet,marry-36.2,v01425892
cheer,marvel-31.3-1,v00859153
cringe,marvel-31.3-1,v02061069
cringe,marvel-31.3-1,v02063771
enthuse,marvel-31.3-1,v00916679
exult,marvel-31.3-1,v01813668
exult,marvel-31.3-1,v00857923
fume,marvel-31.3-1,v01795333
gladden,marvel-31.3-1,v01812950
madden,marvel-31.3-1,v01787709
marvel,marvel-31.3-1,v00925490
marvel,marvel-31.3-1,v00925735
rage,marvel-31.3-1,v02723016
rage,marvel-31.3-1,v01796033
rejoice,marvel-31.3-1,v01813884
rejoice,marvel-31.3-1,v01823370
sadden,marvel-31.3-1,v01813393
sicken,marvel-31.3-1,v01808374
swoon,marvel-31.3-1,v00023646
thrill,marvel-31.3-1,v01796346
wonder,marvel-31.3-1,v00925490
bother,marvel-31.3-2,v02507464
care,marvel-31.3-2,v01766748
care,marvel-31.3-2,v01822936
fret,marvel-31.3-2,v01793933
fret,marvel-31.3-2,v01767461
mind,marvel-31.3-2,v00724492
moon,marvel-31.3-2,v02418205
rage,marvel-31.3-2,v02723016
rage,marvel-31.3-2,v01796033
rejoice,marvel-31.3-2,v01813884
rejoice,marvel-31.3-2,v01823370
rhapsodize,marvel-31.3-2,v00916783
worry,marvel-31.3-2,v01766748
worry,marvel-31.3-2,v01767163
care,marvel-31.3-3,v01766748
care,marvel-31.3-3,v01822936
cry,marvel-31.3-3,v00066191
fear,marvel-31.3-3,v01780729
grieve,marvel-31.3-3,v01797347
mourn,marvel-31.3-3,v01797051
weep,marvel-31.3-3,v00066191
ache,marvel-31.3-4,v01805684
hurt,marvel-31.3-4,v00065070
suffer,marvel-31.3-4,v01794668
suffer,marvel-31.3-4,v00078401
suffer,marvel-31.3-4,v00065070
bask,marvel-31.3-5,v01820302
delight,marvel-31.3-5,v01190948
exult,marvel-31.3-5,v01813668
exult,marvel-31.3-5,v00857923
glory,marvel-31.3-5,v00858341
luxuriate,marvel-31.3-5,v01191645
rejoice,marvel-31.3-5,v01813884
rejoice,marvel-31.3-5,v01823370
revel,marvel-31.3-5,v01190948
wallow,marvel-31.3-5,v01191403
wallow,marvel-31.3-5,v01191974
wallow,marvel-31.3-5,v01823370
approve,marvel-31.3-6,v00673983
approve,marvel-31.3-6,v00806502
beware,marvel-31.3-6,v00724664
despair,marvel-31.3-6,v01810933
disapprove,marvel-31.3-6,v00807178
disapprove,marvel-31.3-6,v00674340
sicken,marvel-31.3-6,v01808374
tire,marvel-31.3-6,v00076114
weary,marvel-31.3-6,v00076114
anger,marvel-31.3-8,v01787106
anguish,marvel-31.3-8,v01794969
delight,marvel-31.3-8,v01190948
enthuse,marvel-31.3-8,v00916679
exult,marvel-31.3-8,v01813668
exult,marvel-31.3-8,v00857923
fret,marvel-31.3-8,v01793933
fret,marvel-31.3-8,v01767461
fume,marvel-31.3-8,v01795333
gloat,marvel-31.3-8,v02166861
gloat,marvel-31.3-8,v00883635
grieve,marvel-31.3-8,v01797347
gush,marvel-31.3-8,v00882220
hallucinate,marvel-31.3-8,
hunger,marvel-31.3-8,v01188485
marvel,marvel-31.3-8,v00925490
marvel,marvel-31.3-8,v00925735
meditate,marvel-31.3-8,
moon,marvel-31.3-8,v02418205
mope,marvel-31.3-8,v01805247
mourn,marvel-31.3-8,v01797051
muse,marvel-31.3-8,
obsess,marvel-31.3-8,v01831143
puzzle,marvel-31.3-8,v01831308
rage,marvel-31.3-8,v02723016
rage,marvel-31.3-8,v01796033
rave,marvel-31.3-8,v00882220
reflect,marvel-31.3-8,
rejoice,marvel-31.3-8,v01813884
rejoice,marvel-31.3-8,v01823370
rhapsodize,marvel-31.3-8,v00916783
ruminate,marvel-31.3-8,
salivate,marvel-31.3-8,v01827425
seethe,marvel-31.3-8,v01767612
sorrow,marvel-31.3-8,v01797347
triumph,marvel-31.3-8,
wonder,marvel-31.3-8,v00925490
react,marvel-31.3-9,v00717358
thrill,marvel-31.3-9,v01796346
behave,masquerade-29.6,v00010435
camouflage,masquerade-29.6,v02158896
function,masquerade-29.6,v02670890
masquerade,masquerade-29.6,v00837617
officiate,masquerade-29.6,v01096497
qualify,masquerade-29.6,v02679012
rank,masquerade-29.6,v00660102
rate,masquerade-29.6,v02646227
act,masquerade-29.6-1,v00010435
act,masquerade-29.6-1,v01095899
behave,masquerade-29.6-1,v00010435
pose,masquerade-29.6-2,v00837288
serve,masquerade-29.6-2,v01095218
serve,masquerade-29.6-2,v02670890
count,matter-91,v02645839
matter,matter-91,v02645839
angle,meander-47.7,
cascade,meander-47.7,v02071316
climb,meander-47.7,v02037989
converge,meander-47.7,v02710402
crawl,meander-47.7,
crest,meander-47.7,
dive,meander-47.7,
go,meander-47.7,v02685951
meander,meander-47.7,v01882814
range,meander-47.7,
run,meander-47.7,v02685951
snake,meander-47.7,
straggle,meander-47.7,v02032227
stretch,meander-47.7,v02607830
sweep,meander-47.7,v02685390
swerve,meander-47.7,
undulate,meander-47.7,
veer,meander-47.7,
wander,meander-47.7,v01882814
weave,meander-47.7,v01882814
wind,meander-47.7,v01882814
wind,meander-47.7,v02738701
zigzag,meander-47.7,
consult,meet-36.3-1,v00877083
consult,meet-36.3-1,v00877559
consult,meet-36.3-1,v00876665
meet,meet-36.3-1,v02486932
meet,meet-36.3-1,v02596113
meet,meet-36.3-1,v02023107
meet,meet-36.3-1,v02428924
play,meet-36.3-1,v01079480
play,meet-36.3-1,v02418686
remonstrate,meet-36.3-1,
visit,meet-36.3-1,v01038666
visit,meet-36.3-1,v01844048
visit,meet-36.3-1,v02487573
battle,meet-36.3-2,v01092366
box,meet-36.3-2,v01419982
debate,meet-36.3-2,v00714884
debate,meet-36.3-2,v00773432
fight,meet-36.3-2,v01090335
mine,mine-10.9,v01163620
quarry,mine-10.9,v01163847
admix,mix-22.1-1,v00396703
consolidate,mix-22.1-1,v00165618
consolidate,mix-22.1-1,v00165789
consolidate,mix-22.1-1,v00242747
consolidate,mix-22.1-1,v00242580
cream,mix-22.1-1,v01418037
intermix,mix-22.1-1,v01462468
scramble,mix-22.1-1,v01472807
scramble,mix-22.1-1,v01418179
tumble,mix-22.1-1,v01473020
amalgamate,mix-22.1-1-1,v01462005
blend,mix-22.1-1-1,v01462468
coalesce,mix-22.1-1-1,v01461152
coalesce,mix-22.1-1-1,v00394813
combine,mix-22.1-1-1,v01461328
commingle,mix-22.1-1-1,v01462806
compound,mix-22.1-1-1,v00193486
compound,mix-22.1-1-1,v01657828
compound,mix-22.1-1-1,v01461328
fuse,mix-22.1-1-1,v00394813
meld,mix-22.1-1-1,v00394813
merge,mix-22.1-1-1,v00394813
mingle,mix-22.1-1-1,v01462005
mix,mix-22.1-1-1,v00394813
mix,mix-22.1-1-1,v00184117
add,mix-22.1-2,v00182406
tie,mix-22.1-2,v01658444
tie,mix-22.1-2,v01354673
connect,mix-22.1-2-1,v01354673
join,mix-22.1-2-1,v02622234
join,mix-22.1-2-1,v01291069
join,mix-22.1-2-1,v01295275
link,mix-22.1-2-1,v02622234
link,mix-22.1-2-1,v01354673
link,mix-22.1-2-1,v01492052
network,mix-22.1-2-1,v01032840
pair,mix-22.1-2-1,v01465218
pair,mix-22.1-2-1,v01292885
pool,mix-22.1-2-1,v02295842
unite,mix-22.1-2-1,v02631163
unite,mix-22.1-2-1,v02622234
unite,mix-22.1-2-1,v00367685
unite,mix-22.1-2-1,v00243124
bob,modes_of_being_with_motion-47.3,v01865383
creep,modes_of_being_with_motion-47.3,v02060588
dance,modes_of_being_with_motion-47.3,v02099075
drift,modes_of_being_with_motion-47.3,v01874875
drift,modes_of_being_with_motion-47.3,v01902783
drift,modes_of_being_with_motion-47.3,v00571390
eddy,modes_of_being_with_motion-47.3,v02047650
falter,modes_of_being_with_motion-47.3,
flap,modes_of_being_with_motion-47.3,v01901783
flap,modes_of_being_with_motion-47.3,v01880888
float,modes_of_being_with_motion-47.3,v01902783
float,modes_of_being_with_motion-47.3,v01874568
flutter,modes_of_being_with_motion-47.3,v01878719
flutter,modes_of_being_with_motion-47.3,v01879928
flutter,modes_of_being_with_motion-47.3,v00008195
hover,modes_of_being_with_motion-47.3,v01944252
hover,modes_of_being_with_motion-47.3,v01943448
jiggle,modes_of_being_with_motion-47.3,v01898282
joggle,modes_of_being_with_motion-47.3,v01898282
oscillate,modes_of_being_with_motion-47.3,v01878063
pulsate,modes_of_being_with_motion-47.3,v01879251
quake,modes_of_being_with_motion-47.3,v01889129
quake,modes_of_being_with_motion-47.3,v01888784
quiver,modes_of_being_with_motion-47.3,v01889129
quiver,modes_of_being_with_motion-47.3,v01878719
revolve,modes_of_being_with_motion-47.3,v02043982
revolve,modes_of_being_with_motion-47.3,v01866610
revolve,modes_of_being_with_motion-47.3,v02045043
rock,modes_of_being_with_motion-47.3,v01875295
roil,modes_of_being_with_motion-47.3,v01885430
rotate,modes_of_being_with_motion-47.3,v02045790
rotate,modes_of_being_with_motion-47.3,v02045043
shake,modes_of_being_with_motion-47.3,v01889610
shake,modes_of_being_with_motion-47.3,v00014034
shake,modes_of_being_with_motion-47.3,v01875295
stir,modes_of_being_with_motion-47.3,v01893988
stir,modes_of_being_with_motion-47.3,v01894320
stir,modes_of_being_with_motion-47.3,v01894164
sway,modes_of_being_with_motion-47.3,v01876028
sway,modes_of_being_with_motion-47.3,v01875295
swirl,modes_of_being_with_motion-47.3,v02047650
swirl,modes_of_being_with_motion-47.3,v02048891
teeter,modes_of_being_with_motion-47.3,v01881034
throb,modes_of_being_with_motion-47.3,v01888946
throb,modes_of_being_with_motion-47.3,v02122665
totter,modes_of_being_with_motion-47.3,v01919042
totter,modes_of_being_with_motion-47.3,v01881034
tremble,modes_of_being_with_motion-47.3,v01888511
undulate,modes_of_being_with_motion-47.3,v01901783
undulate,modes_of_being_with_motion-47.3,v02040054
vacillate,modes_of_being_with_motion-47.3,
vibrate,modes_of_being_with_motion-47.3,v01891249
vibrate,modes_of_being_with_motion-47.3,v01878063
waft,modes_of_being_with_motion-47.3,v02769783
wave,modes_of_being_with_motion-47.3,v01901783
wave,modes_of_being_with_motion-47.3,v01446901
waver,modes_of_being_with_motion-47.3,v01878719
waver,modes_of_being_with_motion-47.3,v01876907
waver,modes_of_being_with_motion-47.3,v01868258
wiggle,modes_of_being_with_motion-47.3,v01898282
wobble,modes_of_being_with_motion-47.3,v01871546
wobble,modes_of_being_with_motion-47.3,v01869003
writhe,modes_of_being_with_motion-47.3,v01868370
add,multiply-108,v00949288
add,multiply-108,v00640828
count,multiply-108,v00685081
count,multiply-108,v00948071
sum,multiply-108,v00949288
tally,multiply-108,v00949288
divide,multiply-108-1,
extrapolate,multiply-108-2,
factor_out,multiply-108-2,
inerpolate,multiply-108-2,
subtract,multiply-108-2,
average,multiply-108-3,
assassinate,murder-42.1,v02483000
butcher,murder-42.1,v01322854
dispatch,murder-42.1,v02482425
eliminate,murder-42.1,v00470701
euthanize,murder-42.1,
execute,murder-42.1,v02483267
execute,murder-42.1,v02484208
immolate,murder-42.1,v02325736
liquidate,murder-42.1,v01327301
lynch,murder-42.1,
massacre,murder-42.1,v00479176
murder,murder-42.1,v02482425
off,murder-42.1,
slaughter,murder-42.1,v01322854
slaughter,murder-42.1,v00479176
slay,murder-42.1,v02482425
kill,murder-42.1-1,v01325774
kill,murder-42.1-1,v01323958
kill,murder-42.1-1,v01325536
kill,murder-42.1-1,v02748495
omit,neglect-75-1,v00614999
fail,neglect-75-1-1,v01799235
fail,neglect-75-1-1,v02529284
flub,neglect-75-1-1,
forego,neglect-75-1-1,
neglect,neglect-75-1-1,v00614999
neglect,neglect-75-1-1,v00616153
neglect,neglect-75-1-1,v00616857
manage,neglect-75-2,v02522864
manage,neglect-75-2,v02443049
cruise,nonvehicle-51.4.2,v01931566
cruise,nonvehicle-51.4.2,v01844653
drive,nonvehicle-51.4.2,v01930482
drive,nonvehicle-51.4.2,v02056971
drive,nonvehicle-51.4.2,v01930117
fly,nonvehicle-51.4.2,v01451842
fly,nonvehicle-51.4.2,v01847845
fly,nonvehicle-51.4.2,v01840238
navigate,nonvehicle-51.4.2,v01932704
navigate,nonvehicle-51.4.2,v01933305
oar,nonvehicle-51.4.2,
paddle,nonvehicle-51.4.2,v01947887
pedal,nonvehicle-51.4.2,v01935476
rally,nonvehicle-51.4.2,
ride,nonvehicle-51.4.2,v01847676
ride,nonvehicle-51.4.2,v01957529
ride,nonvehicle-51.4.2,v01955984
ride,nonvehicle-51.4.2,v02102398
row,nonvehicle-51.4.2,v01946996
sail,nonvehicle-51.4.2,v01846320
sail,nonvehicle-51.4.2,v01945516
sail,nonvehicle-51.4.2,v01846658
tack,nonvehicle-51.4.2,v01946408
voyage,nonvehicle-51.4.2,
beam,nonverbal_expression-40.2,v00029214
beam,nonverbal_expression-40.2,v01067380
cackle,nonverbal_expression-40.2,v00031418
chortle,nonverbal_expression-40.2,v00031663
chuckle,nonverbal_expression-40.2,v00031663
cough,nonverbal_expression-40.2,v00005815
cry,nonverbal_expression-40.2,v00913065
cry,nonverbal_expression-40.2,v00066191
cry,nonverbal_expression-40.2,v00066685
frown,nonverbal_expression-40.2,v00032981
gape,nonverbal_expression-40.2,v02164531
gasp,nonverbal_expression-40.2,v00005526
gawk,nonverbal_expression-40.2,v02164531
giggle,nonverbal_expression-40.2,v00030142
glare,nonverbal_expression-40.2,v00033203
glower,nonverbal_expression-40.2,v00033203
glower,nonverbal_expression-40.2,v00032981
goggle,nonverbal_expression-40.2,v02164531
grimace,nonverbal_expression-40.2,v00034288
grin,nonverbal_expression-40.2,v00029025
groan,nonverbal_expression-40.2,v01045419
growl,nonverbal_expression-40.2,v01045719
guffaw,nonverbal_expression-40.2,v00031540
howl,nonverbal_expression-40.2,v00029836
howl,nonverbal_expression-40.2,v01046932
jeer,nonverbal_expression-40.2,v00850192
laugh,nonverbal_expression-40.2,v00031820
moan,nonverbal_expression-40.2,v01045419
pout,nonverbal_expression-40.2,v02719016
pout,nonverbal_expression-40.2,v00034758
scoff,nonverbal_expression-40.2,
scowl,nonverbal_expression-40.2,v00033852
sigh,nonverbal_expression-40.2,v00004032
simper,nonverbal_expression-40.2,v00029336
smile,nonverbal_expression-40.2,v00028565
smirk,nonverbal_expression-40.2,v00029336
sneer,nonverbal_expression-40.2,
sneeze,nonverbal_expression-40.2,v00004819
snicker,nonverbal_expression-40.2,v00030010
sniff,nonverbal_expression-40.2,v00007549
snigger,nonverbal_expression-40.2,v00030010
snivel,nonverbal_expression-40.2,v00067274
snore,nonverbal_expression-40.2,v00017031
snort,nonverbal_expression-40.2,v01045073
sob,nonverbal_expression-40.2,v00067129
titter,nonverbal_expression-40.2,v00030142
weep,nonverbal_expression-40.2,v00066191
whistle,nonverbal_expression-40.2,v01043441
yawn,nonverbal_expression-40.2,v00007328
accept,obtain-13.5.2,v02236124
accrue,obtain-13.5.2,v02230056
accrue,obtain-13.5.2,v00155869
accumulate,obtain-13.5.2,v02304982
appropriate,obtain-13.5.2,v02272549
borrow,obtain-13.5.2,v02324026
cadge,obtain-13.5.2,v02270165
cadge,obtain-13.5.2,v02270404
collect,obtain-13.5.2,v02305586
collect,obtain-13.5.2,v01384439
collect,obtain-13.5.2,v02218173
collect,obtain-13.5.2,v01380638
collect,obtain-13.5.2,v02304982
exact,obtain-13.5.2,v01017826
grab,obtain-13.5.2,v01439190
grab,obtain-13.5.2,v02304648
inherit,obtain-13.5.2,v02315525
receive,obtain-13.5.2,v02210119
recover,obtain-13.5.2,v02247977
regain,obtain-13.5.2,v02285629
regain,obtain-13.5.2,v02247977
retrieve,obtain-13.5.2,v01433809
retrieve,obtain-13.5.2,v02247977
seize,obtain-13.5.2,v01213614
seize,obtain-13.5.2,v02273293
seize,obtain-13.5.2,v02272549
seize,obtain-13.5.2,v01212572
select,obtain-13.5.2,v00674607
snatch,obtain-13.5.2,v01439745
acquire,obtain-13.5.2-1,v02210855
obtain,obtain-13.5.2-1,v02238085
purchase,obtain-13.5.2-1,v02207206
befall,occurrence-48.3,
chance,occurrence-48.3,
ensue,occurrence-48.3,v02634265
eventuate,occurrence-48.3,v02611002
happen,occurrence-48.3,v00339934
happen,occurrence-48.3,v00344174
occur,occurrence-48.3,v00339934
recur,occurrence-48.3,v00343334
take place,occurrence-48.3,v00339934
transpire,occurrence-48.3,v00341040
allow,order-60,v00802318
beseech,order-60,v00759657
call,order-60,v00754156
call,order-60,v00792471
invite,order-60,v01807529
need,order-60,v01189113
okay,order-60,v00806502
permit,order-60,v00802318
summon,order-60,v01041762
summon,order-60,v01381549
want,order-60,v01825237
ask,order-60-1,v00755745
command,order-60-1,v00751567
demand,order-60-1,v00754942
order,order-60-1,v00746718
require,order-60-1,v00751567
require,order-60-1,v01188725
require,order-60-1,v00755745
apprentice,orphan-29.7,
beggar,orphan-29.7,v02317970
canonize,orphan-29.7,v00823129
cripple,orphan-29.7,v00091647
cuckold,orphan-29.7,v02576503
knight,orphan-29.7,v02399185
martyr,orphan-29.7,v01605021
martyr,orphan-29.7,v00071646
orphan,orphan-29.7,v02315277
outlaw,orphan-29.7,v02480923
pauper,orphan-29.7,
recruit,orphan-29.7,v02240319
recruit,orphan-29.7,v01098452
widow,orphan-29.7,v00360337
abase,other_cos-45.4,
abate,other_cos-45.4,v00245059
abate,other_cos-45.4,v00245289
abbreviate,other_cos-45.4,
abrade,other_cos-45.4,
abridge,other_cos-45.4,
accelerate,other_cos-45.4,v00438178
accelerate,other_cos-45.4,v00439343
acetify,other_cos-45.4,v00264875
acetify,other_cos-45.4,v02196690
acidify,other_cos-45.4,v00264875
acidify,other_cos-45.4,v02196690
activate,other_cos-45.4,
advance,other_cos-45.4,v00558371
advance,other_cos-45.4,v00497061
advance,other_cos-45.4,v00248659
advance,other_cos-45.4,v00158222
africanize,other_cos-45.4,
age,other_cos-45.4,v00249679
age,other_cos-45.4,v00248026
age,other_cos-45.4,v00248512
agglomerate,other_cos-45.4,v01484714
air,other_cos-45.4,v00489029
air,other_cos-45.4,v02112891
air,other_cos-45.4,v00488770
alkalify,other_cos-45.4,v00265094
alter,other_cos-45.4,v00123170
alter,other_cos-45.4,v01667132
alter,other_cos-45.4,v00126264
ameliorate,other_cos-45.4,v00205885
ameliorate,other_cos-45.4,v00205046
americanize,other_cos-45.4,v00410406
americanize,other_cos-45.4,v00409643
amplify,other_cos-45.4,
anesthetize,other_cos-45.4,
anglicize,other_cos-45.4,
animate,other_cos-45.4,
apostatize,other_cos-45.4,
atomize,other_cos-45.4,
attenuate,other_cos-45.4,v00220701
attenuate,other_cos-45.4,v00226379
augment,other_cos-45.4,
awake,other_cos-45.4,v00018526
awaken,other_cos-45.4,v00018526
awaken,other_cos-45.4,v00018813
balance,other_cos-45.4,v02743020
balance,other_cos-45.4,v02673134
beautify,other_cos-45.4,
bedew,other_cos-45.4,
bifurcate,other_cos-45.4,
bisect,other_cos-45.4,
blacken,other_cos-45.4,v00280532
blacken,other_cos-45.4,v00379440
blast,other_cos-45.4,v02182479
bleach,other_cos-45.4,
bloody,other_cos-45.4,
blunt,other_cos-45.4,v00227913
blunt,other_cos-45.4,v01246444
blur,other_cos-45.4,v00312990
blur,other_cos-45.4,v02161758
blur,other_cos-45.4,v00311113
blur,other_cos-45.4,v02158034
bolshevize,other_cos-45.4,
botch,other_cos-45.4,
brighten,other_cos-45.4,v02771169
brighten,other_cos-45.4,v00312815
broaden,other_cos-45.4,v00317569
broaden,other_cos-45.4,v00317468
burn,other_cos-45.4,v02768874
burn,other_cos-45.4,v00104299
burn,other_cos-45.4,v00378664
burn,other_cos-45.4,v00377002
burn,other_cos-45.4,v00196364
burn,other_cos-45.4,v00378042
burn,other_cos-45.4,v02485322
burst,other_cos-45.4,v01989562
burst,other_cos-45.4,v00309310
burst,other_cos-45.4,v00306017
burst,other_cos-45.4,v00333594
calcify,other_cos-45.4,v00498988
calcify,other_cos-45.4,v00498530
calcify,other_cos-45.4,v00498662
capacitate,other_cos-45.4,
capsize,other_cos-45.4,v01893313
caramelize,other_cos-45.4,v00114291
caramelize,other_cos-45.4,v00114615
carbonify,other_cos-45.4,
carbonize,other_cos-45.4,v00369628
castrate,other_cos-45.4,
catholicize,other_cos-45.4,
cauterize,other_cos-45.4,
change,other_cos-45.4,v00123170
change,other_cos-45.4,v00109660
change,other_cos-45.4,v00126264
change,other_cos-45.4,v00551210
char,other_cos-45.4,v02771997
char,other_cos-45.4,v00379440
cheapen,other_cos-45.4,v00207728
chill,other_cos-45.4,v00369864
chill,other_cos-45.4,v00370412
chlorinate,other_cos-45.4,
christianize,other_cos-45.4,
circumcise,other_cos-45.4,
civilize,other_cos-45.4,
clean,other_cos-45.4,v00177714
clean,other_cos-45.4,v01532434
clean,other_cos-45.4,v01532589
clean,other_cos-45.4,v00035758
clean,other_cos-45.4,v00177861
clean,other_cos-45.4,v02741960
clear,other_cos-45.4,v02771169
clear,other_cos-45.4,v02156844
clear,other_cos-45.4,v02350440
clear,other_cos-45.4,v00549217
clog,other_cos-45.4,v01478603
close,other_cos-45.4,v02426395
close,other_cos-45.4,v02140781
close,other_cos-45.4,v01346978
close,other_cos-45.4,v01345109
clouded,other_cos-45.4,
coagulate,other_cos-45.4,v00457998
coarsen,other_cos-45.4,v01253468
collapse,other_cos-45.4,v01989562
collapse,other_cos-45.4,v02041877
collapse,other_cos-45.4,v01989053
collect,other_cos-45.4,v01384439
collect,other_cos-45.4,v02304982
commercialize,other_cos-45.4,
compress,other_cos-45.4,v01389329
compress,other_cos-45.4,v01387786
condense,other_cos-45.4,v00364868
condense,other_cos-45.4,v00365446
condense,other_cos-45.4,v00366547
condense,other_cos-45.4,v00366275
constrict,other_cos-45.4,
constringe,other_cos-45.4,
contextualize,other_cos-45.4,
contract,other_cos-45.4,v01279474
contract,other_cos-45.4,v01387786
contract,other_cos-45.4,v00240571
cool,other_cos-45.4,v00369864
