"Data","Ora","Simbol","Scadenta","Pret","Volum","OpenInt"
"2008-01-03","12:50:56","DESIF2","MAR08","3.4850","42","13796"
"2008-01-03","12:51:07","RON/EUR","MAR08","3.6299","1","528"
"2008-01-03","12:51:11","DEBRK","MAR08","2.7800","2","1230"
"2008-01-03","12:51:15","DESIF5","MAR08","4.4400","30","17894"
"2008-01-03","12:51:31","DESIF5","MAR08","4.4449","2","17894"
"2008-01-03","12:51:33","DESIF5","MAR08","4.4400","5","17894"
"2008-01-03","12:52:00","DESIF5","MAR08","4.4400","1","17894"
"2008-01-03","12:52:25","DESIF5","MAR08","4.4400","15","17894"
"2008-01-03","12:52:29","DESIF2","MAR08","3.4850","8","13796"
"2008-01-03","12:52:45","DESIF5","MAR08","4.4400","10","17894"
"2008-01-03","12:52:48","DESIF5","MAR08","4.4450","5","17894"
"2008-01-03","12:54:09","DESIF5","MAR08","4.4476","1","17894"
"2008-01-03","12:54:20","DESIF2","MAR08","3.4850","2","13796"
"2008-01-03","12:54:25","DESIF5","MAR08","4.4476","1","17894"
"2008-01-03","12:54:55","DESIF2","MAR08","3.4799","3","13796"
"2008-01-03","12:55:17","DESIF5","MAR08","4.4400","12","17894"
"2008-01-03","12:55:28","DESIF5","MAR08","4.4400","5","17894"
"2008-01-03","12:55:39","DESIF5","MAR08","4.4400","10","17894"
"2008-01-03","12:58:03","DEBRK","MAR08","2.7700","2","1230"
"2008-01-03","13:00:06","DESIF5","MAR08","4.4325","1","17894"
"2008-01-03","13:00:16","DETEL","MAR08","38.0000","1","20"
"2008-01-03","13:01:21","DESIF5","MAR08","4.4311","1","17894"
"2008-01-03","13:01:53","DESIF5","MAR08","4.4400","5","17894"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4770","5","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4750","2","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4750","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4750","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4750","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4711","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4710","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4702","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4702","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4701","1","13796"
"2008-01-03","13:02:30","DESIF2","MAR08","3.4700","14","13796"
"2008-01-03","13:02:47","DESIF5","MAR08","4.4325","2","17894"
"2008-01-03","13:02:47","DESIF5","MAR08","4.4311","3","17894"
"2008-01-03","13:02:47","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","13:02:47","DESIF5","MAR08","4.4300","2","17894"
"2008-01-03","13:02:48","DESIF5","MAR08","4.4400","5","17894"
"2008-01-03","13:02:58","DESIF5","MAR08","4.4428","1","17894"
"2008-01-03","13:03:57","DESIF2","IUN08","3.6700","1","1092"
"2008-01-03","13:05:34","DESIF5","MAR08","4.4305","1","17894"
"2008-01-03","13:05:50","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","13:06:12","DESIF5","MAR08","4.4300","2","17894"
"2008-01-03","13:06:18","DESIF3","MAR08","2.4339","1","310"
"2008-01-03","13:07:14","DESIF5","MAR08","4.4300","2","17894"
"2008-01-03","13:08:00","DESIF2","MAR08","3.4700","6","13796"
"2008-01-03","13:08:41","DESIF5","IUN08","4.5920","1","2738"
"2008-01-03","13:08:41","DESIF5","IUN08","4.5910","2","2738"
"2008-01-03","13:08:41","DESIF5","IUN08","4.5900","2","2738"
"2008-01-03","13:08:41","DESIF5","IUN08","4.5900","5","2738"
"2008-01-03","13:09:01","DESIF2","MAR08","3.4650","6","13796"
"2008-01-03","13:09:01","DESIF2","MAR08","3.4640","1","13796"
"2008-01-03","13:09:01","DESIF2","MAR08","3.4640","1","13796"
"2008-01-03","13:09:01","DESIF2","MAR08","3.4628","3","13796"
"2008-01-03","13:09:01","DESIF2","MAR08","3.4625","1","13796"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5880","4","2738"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5861","4","2738"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5860","2","2738"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5855","6","2738"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5851","1","2738"
"2008-01-03","13:09:03","DESIF5","IUN08","4.5850","8","2738"
"2008-01-03","13:09:15","DESIF5","IUN08","4.5850","2","2738"
"2008-01-03","13:09:30","DESIF5","MAR08","4.4270","5","17894"
"2008-01-03","13:09:47","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","13:11:28","DESIF2","MAR08","3.4610","4","13796"
"2008-01-03","13:11:51","DESIF5","MAR08","4.4300","20","17894"
"2008-01-03","13:12:01","DESIF2","MAR08","3.4610","6","13796"
"2008-01-03","13:12:01","DESIF2","MAR08","3.4605","1","13796"
"2008-01-03","13:12:01","DESIF2","MAR08","3.4602","2","13796"
"2008-01-03","13:12:06","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","13:12:09","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","13:12:24","DESIF5","MAR08","4.4300","30","17894"
"2008-01-03","13:12:34","DESIF2","MAR08","3.4540","1","13796"
"2008-01-03","13:12:35","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","13:12:47","DESIF2","MAR08","3.4620","5","13796"
"2008-01-03","13:12:51","DESIF5","MAR08","4.4299","1","17894"
"2008-01-03","13:13:04","DESNP","MAR08","0.5352","4","280"
"2008-01-03","13:13:04","DESNP","MAR08","0.5351","1","280"
"2008-01-03","13:13:07","DESIF5","MAR08","4.4270","1","17894"
"2008-01-03","13:13:07","DESIF5","MAR08","4.4253","2","17894"
"2008-01-03","13:14:43","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","13:14:51","DETLV","MAR08","0.9281","1","1916"
"2008-01-03","13:14:56","DESIF2","MAR08","3.4680","2","13796"
"2008-01-03","13:15:17","DESIF5","MAR08","4.4253","4","17894"
"2008-01-03","13:16:35","DESIF5","MAR08","4.4270","1","17894"
"2008-01-03","13:17:20","DESIF2","MAR08","3.4680","5","13796"
"2008-01-03","13:18:13","DESIF5","MAR08","4.4252","1","17894"
"2008-01-03","13:18:13","DESIF5","MAR08","4.4251","6","17894"
"2008-01-03","13:18:13","DESIF5","MAR08","4.4211","1","17894"
"2008-01-03","13:18:13","DESIF5","MAR08","4.4210","2","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4210","3","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4210","2","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4208","1","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4200","5","17894"
"2008-01-03","13:18:26","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","13:18:37","DESIF2","MAR08","3.4610","1","13796"
"2008-01-03","13:18:37","DESIF2","MAR08","3.4600","4","13796"
"2008-01-03","13:19:05","DESIF2","MAR08","3.4600","6","13796"
"2008-01-03","13:19:05","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","13:19:56","DESIF5","MAR08","4.4200","6","17894"
"2008-01-03","13:20:09","DESIF5","MAR08","4.4200","3","17894"
"2008-01-03","13:20:30","DESIF2","IUN08","3.6600","1","1092"
"2008-01-03","13:20:32","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","13:20:52","DESIF5","MAR08","4.4270","1","17894"
"2008-01-03","13:22:21","DESIF5","MAR08","4.4200","3","17894"
"2008-01-03","13:22:36","RON/EUR","SEP08","3.6500","2","44"
"2008-01-03","13:23:07","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","13:23:14","DESIF2","MAR08","3.4590","1","13796"
"2008-01-03","13:23:14","DESIF2","MAR08","3.4599","1","13796"
"2008-01-03","13:23:14","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","13:23:14","DESIF2","MAR08","3.4550","5","13796"
"2008-01-03","13:23:29","DESIF2","MAR08","3.4590","1","13796"
"2008-01-03","13:23:29","DESIF2","MAR08","3.4550","4","13796"
"2008-01-03","13:24:01","DESIF2","MAR08","3.4550","1","13796"
"2008-01-03","13:24:07","DESIF2","MAR08","3.4513","2","13796"
"2008-01-03","13:24:30","DESIF5","MAR08","4.4155","1","17894"
"2008-01-03","13:24:42","DESIF2","IUN08","3.6501","1","1092"
"2008-01-03","13:24:42","DESIF2","IUN08","3.6500","1","1092"
"2008-01-03","13:24:43","DESIF2","MAR08","3.4512","1","13796"
"2008-01-03","13:24:58","DESIF2","MAR08","3.4580","1","13796"
"2008-01-03","13:25:02","DESIF2","MAR08","3.4505","1","13796"
"2008-01-03","13:25:18","DERRC","MAR08","0.1145","5","370"
"2008-01-03","13:25:18","DERRC","MAR08","0.1140","2","370"
"2008-01-03","13:25:47","DESIF2","MAR08","3.4502","3","13796"
"2008-01-03","13:27:22","DESIF2","MAR08","3.4502","2","13796"
"2008-01-03","13:27:22","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","13:27:28","DESIF2","MAR08","3.4500","5","13796"
"2008-01-03","13:27:29","DESIF2","IUN08","3.6300","1","1092"
"2008-01-03","13:27:43","DESIF5","MAR08","4.4155","2","17894"
"2008-01-03","13:27:43","DESIF5","MAR08","4.4150","1","17894"
"2008-01-03","13:27:43","DESIF5","MAR08","4.4150","1","17894"
"2008-01-03","13:27:56","DESIF2","SEP08","3.8300","1","74"
"2008-01-03","13:28:01","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","13:28:01","DESIF2","MAR08","3.4500","5","13796"
"2008-01-03","13:28:01","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","13:28:04","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","13:28:04","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","13:28:18","DESIF5","IUN08","4.5820","3","2738"
"2008-01-03","13:28:18","DESIF5","IUN08","4.5815","2","2738"
"2008-01-03","13:28:18","DESIF5","IUN08","4.5810","3","2738"
"2008-01-03","13:28:41","DESIF5","IUN08","4.5810","3","2738"
"2008-01-03","13:28:41","DESIF2","SEP08","3.8300","1","74"
"2008-01-03","13:29:15","DESIF2","MAR08","3.4420","3","13796"
"2008-01-03","13:29:22","DESIF5","IUN08","4.5810","1","2738"
"2008-01-03","13:29:22","DESIF5","IUN08","4.5805","2","2738"
"2008-01-03","13:29:22","DESIF5","IUN08","4.5800","4","2738"
"2008-01-03","13:29:27","DESIF5","IUN08","4.5800","4","2738"
"2008-01-03","13:29:30","DESIF2","MAR08","3.4415","2","13796"
"2008-01-03","13:30:21","DESIF5","MAR08","4.4200","5","17894"
"2008-01-03","13:30:21","DESIF5","MAR08","4.4200","5","17894"
"2008-01-03","13:30:44","RON/EUR","MAR08","3.6100","7","528"
"2008-01-03","13:31:10","DESIF2","MAR08","3.4500","5","13796"
"2008-01-03","13:32:38","DESIF2","SEP08","3.8300","2","74"
"2008-01-03","13:33:34","DEBRK","MAR08","2.7700","5","1230"
"2008-01-03","13:34:23","DEBRK","MAR08","2.7699","1","1230"
"2008-01-03","13:34:23","DEBRK","MAR08","2.7700","4","1230"
"2008-01-03","13:34:58","DESIF2","MAR08","3.4500","6","13796"
"2008-01-03","13:36:38","RON/EUR","SEP08","3.6500","3","44"
"2008-01-03","13:37:16","DESIF5","MAR08","4.4200","3","17894"
"2008-01-03","13:37:39","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","13:37:41","DESIF5","MAR08","4.4200","5","17894"
"2008-01-03","13:37:58","DESIF5","MAR08","4.4200","3","17894"
"2008-01-03","13:37:59","DESIF2","MAR08","3.4500","13","13796"
"2008-01-03","13:38:19","DEBRK","MAR08","2.7650","11","1230"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4160","2","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4150","7","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4143","2","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4133","10","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4131","1","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4130","4","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4125","4","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4120","5","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4115","2","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4111","6","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4111","2","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4110","8","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4106","1","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4105","7","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4100","3","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4100","3","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4030","9","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4022","1","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4010","5","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4010","1","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4009","10","17894"
"2008-01-03","13:40:22","DESIF5","MAR08","4.4008","7","17894"
"2008-01-03","13:40:27","DETEL","MAR08","38.0000","1","20"
"2008-01-03","13:41:20","DESIF2","MAR08","3.4460","1","13796"
"2008-01-03","13:41:20","DESIF2","MAR08","3.4460","2","13796"
"2008-01-03","13:42:21","DESIF5","MAR08","4.4009","3","17894"
"2008-01-03","13:42:26","DESIF2","MAR08","3.4450","2","13796"
"2008-01-03","13:42:26","DESIF2","MAR08","3.4415","1","13796"
"2008-01-03","13:43:06","DESIF2","MAR08","3.4415","5","13796"
"2008-01-03","13:43:11","DESIF2","MAR08","3.4415","1","13796"
"2008-01-03","13:43:14","DESIF5","IUN08","4.5760","1","2738"
"2008-01-03","13:43:21","DESIF2","MAR08","3.4415","1","13796"
"2008-01-03","13:43:21","DESIF2","MAR08","3.4401","1","13796"
"2008-01-03","13:43:26","RON/EUR","MAR08","3.6294","1","528"
"2008-01-03","13:43:32","DESIF5","MAR08","4.4009","3","17894"
"2008-01-03","13:43:39","DESIF2","MAR08","3.4401","1","13796"
"2008-01-03","13:43:39","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","13:43:56","DESIF2","SEP08","3.8999","1","74"
"2008-01-03","13:44:41","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","13:45:08","DESIF2","MAR08","3.4334","1","13796"
"2008-01-03","13:45:08","DESIF2","MAR08","3.4333","1","13796"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4023","5","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4023","4","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4022","2","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4021","5","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4021","10","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4020","10","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4011","6","17894"
"2008-01-03","13:45:18","DESIF5","MAR08","4.4008","8","17894"
"2008-01-03","13:45:22","DESIF2","MAR08","3.4310","3","13796"
"2008-01-03","13:45:22","DESIF2","MAR08","3.4308","2","13796"
"2008-01-03","13:45:27","DESIF5","MAR08","4.4008","5","17894"
"2008-01-03","13:45:29","DESIF5","MAR08","4.4005","1","17894"
"2008-01-03","13:45:29","DESIF5","MAR08","4.4000","10","17894"
"2008-01-03","13:45:29","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","13:45:29","DESIF5","MAR08","4.4000","4","17894"
"2008-01-03","13:45:30","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","13:45:37","DESIF5","MAR08","4.4010","3","17894"
"2008-01-03","13:45:37","DESIF5","MAR08","4.4000","1","17894"
"2008-01-03","13:45:37","DESIF5","MAR08","4.4000","1","17894"
"2008-01-03","13:45:40","DESIF5","MAR08","4.4000","1","17894"
"2008-01-03","13:45:40","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","13:45:40","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","13:46:40","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","13:47:31","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","13:47:46","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","13:47:51","DESIF5","MAR08","4.4008","5","17894"
"2008-01-03","13:48:13","DESIF5","MAR08","4.4000","2","17894"
"2008-01-03","13:48:13","DESIF5","MAR08","4.4000","8","17894"
"2008-01-03","13:49:34","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","13:49:55","RON/EUR","MAR08","3.6294","4","528"
"2008-01-03","13:50:04","DESIF5","MAR08","4.3906","2","17894"
"2008-01-03","13:50:10","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","13:50:15","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","13:50:27","DEBRK","MAR08","2.7601","3","1230"
"2008-01-03","13:50:27","DEBRK","MAR08","2.7600","10","1230"
"2008-01-03","13:50:47","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","13:51:13","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","13:51:18","DEBRK","MAR08","2.7555","1","1230"
"2008-01-03","13:51:18","DEBRK","MAR08","2.7500","50","1230"
"2008-01-03","13:51:37","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","13:51:45","DESIF5","MAR08","4.4000","1","17894"
"2008-01-03","13:51:54","DESIF2","MAR08","3.4449","1","13796"
"2008-01-03","13:51:54","DESIF2","MAR08","3.4450","5","13796"
"2008-01-03","13:52:54","DESIF2","MAR08","3.4500","10","13796"
"2008-01-03","13:52:54","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","13:52:54","DESIF2","MAR08","3.4500","12","13796"
"2008-01-03","13:53:10","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","13:54:12","DESIF5","MAR08","4.4098","1","17894"
"2008-01-03","13:54:21","DESIF2","IUN08","3.6300","1","1092"
"2008-01-03","13:54:28","DESIF2","IUN08","3.6300","2","1092"
"2008-01-03","13:54:37","DESIF2","IUN08","3.6300","1","1092"
"2008-01-03","13:54:48","DESIF2","IUN08","3.6300","1","1092"
"2008-01-03","13:56:13","DESIF2","MAR08","3.4460","1","13796"
"2008-01-03","13:56:13","DESIF2","MAR08","3.4450","1","13796"
"2008-01-03","13:57:18","DESIF5","MAR08","4.4006","1","17894"
"2008-01-03","13:57:18","DESIF5","MAR08","4.4005","1","17894"
"2008-01-03","13:57:18","DESIF5","MAR08","4.4001","3","17894"
"2008-01-03","13:57:18","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","13:58:04","DESIF2","MAR08","3.4450","1","13796"
"2008-01-03","13:59:05","DESIF2","MAR08","3.4351","1","13796"
"2008-01-03","13:59:05","DESIF2","MAR08","3.4350","10","13796"
"2008-01-03","13:59:19","DESIF2","MAR08","3.4340","1","13796"
"2008-01-03","13:59:26","DESIF2","MAR08","3.4350","3","13796"
"2008-01-03","13:59:36","DESIF5","MAR08","4.3909","2","17894"
"2008-01-03","13:59:36","DESIF5","MAR08","4.3907","1","17894"
"2008-01-03","13:59:40","DERRC","MAR08","0.1140","3","370"
"2008-01-03","14:00:12","DESIF2","MAR08","3.4350","1","13796"
"2008-01-03","14:00:17","DESIF2","IUN08","3.6302","1","1092"
"2008-01-03","14:00:17","DESIF2","IUN08","3.6301","2","1092"
"2008-01-03","14:00:35","DESIF5","IUN08","4.5800","1","2738"
"2008-01-03","14:00:51","DESIF2","MAR08","3.4350","1","13796"
"2008-01-03","14:00:51","DESIF2","MAR08","3.4350","2","13796"
"2008-01-03","14:01:00","DESIF5","MAR08","4.3910","1","17894"
"2008-01-03","14:01:08","DESIF5","MAR08","4.3910","2","17894"
"2008-01-03","14:01:08","DESIF5","MAR08","4.3907","6","17894"
"2008-01-03","14:01:08","DESIF5","MAR08","4.3905","10","17894"
"2008-01-03","14:01:08","DESIF5","MAR08","4.3904","1","17894"
"2008-01-03","14:01:19","DESIF5","MAR08","4.3904","5","17894"
"2008-01-03","14:01:20","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:01:31","DESIF5","IUN08","4.5760","3","2738"
"2008-01-03","14:01:31","DESIF5","IUN08","4.5750","5","2738"
"2008-01-03","14:01:31","DESIF5","IUN08","4.5740","7","2738"
"2008-01-03","14:02:13","DESIF5","MAR08","4.3904","1","17894"
"2008-01-03","14:02:16","DESIF5","MAR08","4.3902","2","17894"
"2008-01-03","14:02:18","DESIF2","MAR08","3.4350","1","13796"
"2008-01-03","14:02:56","DESIF5","MAR08","4.3900","1","17894"
"2008-01-03","14:03:03","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:03:16","DESIF2","MAR08","3.4350","2","13796"
"2008-01-03","14:03:25","DERRC","MAR08","0.1131","2","370"
"2008-01-03","14:03:25","DERRC","MAR08","0.1130","1","370"
"2008-01-03","14:03:36","DESIF5","MAR08","4.3802","1","17894"
"2008-01-03","14:03:41","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:03:41","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:03:58","SIBGOLD","MAR08","844.0000","5","38"
"2008-01-03","14:04:23","DESIF5","MAR08","4.3900","1","17894"
"2008-01-03","14:04:44","DESIF5","MAR08","4.3900","3","17894"
"2008-01-03","14:04:46","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:04:50","DESIF2","MAR08","3.4444","1","13796"
"2008-01-03","14:04:50","DESIF2","MAR08","3.4400","24","13796"
"2008-01-03","14:04:50","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:05:25","DESIF5","MAR08","4.3900","2","17894"
"2008-01-03","14:05:36","DESIF5","MAR08","4.3900","1","17894"
"2008-01-03","14:05:39","DESIF5","IUN08","4.5740","2","2738"
"2008-01-03","14:06:09","DESIF2","MAR08","3.4400","12","13796"
"2008-01-03","14:06:17","DESIF5","MAR08","4.3900","1","17894"
"2008-01-03","14:06:24","DESIF2","MAR08","3.4400","12","13796"
"2008-01-03","14:07:25","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:08:35","DESIF5","IUN08","4.5710","4","2738"
"2008-01-03","14:08:35","DESIF5","IUN08","4.5706","1","2738"
"2008-01-03","14:08:35","DESIF5","IUN08","4.5705","5","2738"
"2008-01-03","14:08:35","DESIF5","IUN08","4.5700","3","2738"
"2008-01-03","14:09:16","DESIF5","IUN08","4.5700","1","2738"
"2008-01-03","14:09:44","DESIF5","IUN08","4.5700","3","2738"
"2008-01-03","14:10:25","DESIF5","IUN08","4.5700","1","2738"
"2008-01-03","14:10:39","DESIF5","IUN08","4.5700","1","2738"
"2008-01-03","14:10:48","DESIF5","IUN08","4.5700","1","2738"
"2008-01-03","14:10:48","DESIF5","IUN08","4.5700","1","2738"
"2008-01-03","14:11:15","DESIF2","IUN08","3.6302","1","1092"
"2008-01-03","14:11:15","DESIF2","IUN08","3.6301","2","1092"
"2008-01-03","14:11:42","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:12:51","DESIF5","MAR08","4.3900","3","17894"
"2008-01-03","14:13:06","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:13:06","DESIF2","MAR08","3.4400","6","13796"
"2008-01-03","14:13:06","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:13:17","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:13:40","DESIF5","MAR08","4.3900","2","17894"
"2008-01-03","14:13:40","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:13:46","DESIF5","MAR08","4.3900","1","17894"
"2008-01-03","14:14:33","DESIF2","MAR08","3.4360","5","13796"
"2008-01-03","14:14:33","DESIF2","MAR08","3.4352","5","13796"
"2008-01-03","14:14:55","DESIF2","MAR08","3.4352","10","13796"
"2008-01-03","14:14:55","DESIF2","MAR08","3.4350","5","13796"
"2008-01-03","14:14:55","DESIF2","MAR08","3.4305","1","13796"
"2008-01-03","14:14:55","DESIF2","MAR08","3.4304","4","13796"
"2008-01-03","14:15:12","DESIF2","MAR08","3.4305","1","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4305","7","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4304","54","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4301","4","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4301","5","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4300","25","13796"
"2008-01-03","14:15:28","DESIF2","MAR08","3.4300","1","13796"
"2008-01-03","14:15:46","DESIF2","MAR08","3.4300","5","13796"
"2008-01-03","14:15:46","DESIF2","MAR08","3.4300","6","13796"
"2008-01-03","14:15:50","DESIF5","MAR08","4.3900","3","17894"
"2008-01-03","14:15:53","DESIF2","MAR08","3.4300","23","13796"
"2008-01-03","14:15:54","DESIF5","MAR08","4.3996","5","17894"
"2008-01-03","14:15:54","DESIF5","MAR08","4.3997","3","17894"
"2008-01-03","14:15:54","DESIF5","MAR08","4.3998","5","17894"
"2008-01-03","14:15:54","DESIF5","MAR08","4.3999","1","17894"
"2008-01-03","14:15:54","DESIF5","MAR08","4.3999","1","17894"
"2008-01-03","14:16:14","DESIF2","MAR08","3.4310","10","13796"
"2008-01-03","14:16:50","DESIF2","MAR08","3.4311","1","13796"
"2008-01-03","14:17:00","DESIF5","MAR08","4.3998","2","17894"
"2008-01-03","14:17:00","DESIF5","MAR08","4.3999","5","17894"
"2008-01-03","14:17:00","DESIF5","MAR08","4.4000","3","17894"
"2008-01-03","14:17:10","DESIF5","MAR08","4.4000","6","17894"
"2008-01-03","14:17:10","DESIF5","MAR08","4.4000","14","17894"
"2008-01-03","14:17:10","DERRC","MAR08","0.1130","6","370"
"2008-01-03","14:17:16","DESIF5","MAR08","4.4000","20","17894"
"2008-01-03","14:17:18","DERRC","MAR08","0.1130","1","370"
"2008-01-03","14:17:18","DESIF2","MAR08","3.4410","1","13796"
"2008-01-03","14:17:18","DESIF2","MAR08","3.4439","1","13796"
"2008-01-03","14:17:21","DESIF5","MAR08","4.4000","25","17894"
"2008-01-03","14:17:23","DESIF5","IUN08","4.5739","2","2738"
"2008-01-03","14:17:28","DESIF5","MAR08","4.3902","5","17894"
"2008-01-03","14:17:28","DESIF5","MAR08","4.3901","15","17894"
"2008-01-03","14:17:28","DESIF5","MAR08","4.3900","4","17894"
"2008-01-03","14:17:28","DESIF5","MAR08","4.3900","46","17894"
"2008-01-03","14:17:30","DESIF5","MAR08","4.4000","5","17894"
"2008-01-03","14:17:37","DESIF2","IUN08","3.6300","1","1092"
"2008-01-03","14:18:28","DESIF5","MAR08","4.4090","3","17894"
"2008-01-03","14:18:28","DESIF5","MAR08","4.4098","2","17894"
"2008-01-03","14:18:42","DESIF5","MAR08","4.4000","2","17894"
"2008-01-03","14:18:42","DESIF5","MAR08","4.4000","1","17894"
"2008-01-03","14:18:43","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:18:54","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:18:58","DESIF5","MAR08","4.4098","3","17894"
"2008-01-03","14:18:58","DESIF5","MAR08","4.4100","1","17894"
"2008-01-03","14:18:58","DESIF5","MAR08","4.4100","3","17894"
"2008-01-03","14:19:19","DESIF2","MAR08","3.4400","4","13796"
"2008-01-03","14:19:26","DESIF5","MAR08","4.4100","3","17894"
