acrocentric_chromosome,Nn
acrocephalus_schoenobaenus,Nn
acroclinium_roseum,Nn
acrocomia_aculeata,Nn
acrocomia_vinifera,Nn
acromial_process,Nn
across_the_board,Rb
across_the_country,Rb
across_the_nation,Rb
acrostichum_aureum,Nn
acrylate_resin,Nn
acrylic_acid,Nn
acrylic_fiber,Nn
acrylic_paint,Nn
acrylic_resin,Nn
act_as,Vb
act_involuntarily,Vb
act_of_god,Nn
act_of_terrorism,Nn
act_on,Vb
act_out,Vb
act_reflexively,Vb
act_superior,Vb
act_up,Vb
act_upon,Vb
actaea_alba,Nn
actaea_rubra,Nn
actias_luna,Nn
acting_out,Nn
actinic_dermatitis,Nn
actinic_keratosis,Nn
actinic_radiation,Nn
actinic_ray,Nn
actinide_series,Nn
actinidia_arguta,Nn
actinidia_chinensis,Nn
actinidia_deliciosa,Nn
actinidia_polygama,Nn
actinomeris_alternifolia,Nn
action_at_law,Nn
action_mechanism,Nn
action_officer,Nn
action_painting,Nn
action_plant,Nn
action_potential,Nn
action_replay,Nn
action_spectrum,Nn
actitis_hypoleucos,Nn
actitis_macularia,Nn
activated_carbon,Nn
activated_charcoal,Nn
activating_agent,Nn
activation_energy,Nn
active_agent,Nn
active_air_defense,Nn
active_application,Nn
active_birth,Nn
active_citizen,Nn
active_immunity,Nn
active_matrix_screen,Nn
active_placebo,Nn
active_site,Nn
active_transport,Nn
active_trust,Nn
active_voice,Nn
actor's_agent,Nn
actor's_assistant,Nn
actor's_line,Nn
acts_of_the_apostles,Nn
actual_damages,Nn
actual_eviction,Nn
actual_possession,Nn
actual_sin,Nn
actuarial_table,Nn
actus_reus,Nn
acuminate_leaf,Nn
acute_accent,Nn
acute_angle,Nn
acute_anterior_poliomyelitis,Nn
acute_brain_disorder,Nn
acute_gastritis,Nn
acute_glaucoma,Nn
acute_glossitis,Nn
acute_hemorrhagic_encephalitis,Nn
acute_inclusion_body_encephalitis,Nn
acute_kidney_failure,Nn
acute_leukemia,Nn
acute_lymphoblastic_leukemia,Nn
acute_lymphocytic_leukemia,Nn
acute_myelocytic_leukemia,Nn
acute_myeloid_leukemia,Nn
acute_organic_brain_syndrome,Nn
acute_pyelonephritis,Nn
acute_renal_failure,Nn
acute_schizophrenic_episode,Nn
acute_triangle,Nn
acute-angled_triangle,Nn
acyl_anhydrides,Nn
acyl_group,Nn
acyl_halide,Nn
ad_agency,Nn
ad_blitz,Nn
ad_campaign,Nn
ad_hoc,Jj|Rb
ad_hominem,Jj
ad_infinitum,Rb
ad_interim,Rb
ad_lib,Rb
ad_libitum,Rb
ad_nauseam,Rb
ad_val,Rb
ad_valorem,Rb
ad_valorem_tax,Nn
adalia_bipunctata,Nn
adam_smith,Nn
adam's_apple,Nn
adam's_needle,Nn
adam's_needle-and-thread,Nn
adam's_peak,Nn
adams-stokes_syndrome,Nn
adansonia_digitata,Nn
adansonia_gregorii,Nn
adapid_group,Nn
adaptive_radiation,Nn
adar_sheni,Nn
add_on,Vb
add_to,Vb
add_together,Vb
add_up,Vb
addax_nasomaculatus,Nn
adder's_fern,Nn
adder's_tongue,Nn
adder's_tongue_fern,Nn
adding_machine,Nn
addis_ababa,Nn
addison's_disease,Nn
addison's_syndrome,Nn
addition_reaction,Nn
additions_to_esther,Nn
additive_inverse,Nn
addressing_machine,Nn
adductor_muscle,Nn
adelges_abietis,Nn
adelges_piceae,Nn
adelie_coast,Nn
adelie_land,Nn
adelie_penguin,Nn
adeline_virginia_stephen_woolf,Nn
aden-abyan_islamic_army,Nn
adenanthera_pavonina,Nn
adenium_multiflorum,Nn
adenium_obesum,Nn
adenomatous_polyp,Nn
adenosine_deaminase,Nn
adenosine_diphosphate,Nn
adenosine_monophosphate,Nn
adenosine_triphosphate,Nn
adenota_vardoni,Nn
adenylic_acid,Nn
adequate_to,Jj
ader_wax,Nn
adhesion_contract,Nn
adhesive_agent,Nn
adhesive_bandage,Nn
adhesive_friction,Nn
adhesive_material,Nn
adhesive_plaster,Nn
adhesive_tape,Nn
adi_granth,Nn
adiabatic_process,Nn
adiantum_bellum,Nn
adiantum_capillus-veneris,Nn
adiantum_pedatum,Nn
adiantum_tenerum,Nn
adiantum_tenerum_farleyense,Nn
adipic_acid,Nn
adipose_cell,Nn
adipose_tissue,Nn
adipose_tumor,Nn
adirondack_mountains,Nn
adjoining_room,Nn
adjustable_spanner,Nn
adjustable_wrench,Nn
adjusting_entry,Nn
adjutant_bird,Nn
adjutant_general,Nn
adjutant_stork,Nn
adlai_ewing_stevenson,Nn
adlai_stevenson,Nn
adlumia_fungosa,Nn
administrative_body,Nn
administrative_data_processing,Nn
administrative_district,Nn
administrative_division,Nn
administrative_hearing,Nn
administrative_law,Nn
administrative_official,Nn
administrative_unit,Nn
admiral_byrd,Nn
admiral_dewey,Nn
admiral_nelson,Nn
admiral_nimitz,Nn
admiralty_brass,Nn
admiralty_island,Nn
admiralty_islands,Nn
admiralty_law,Nn
admiralty_metal,Nn
admiralty_mile,Nn
admiralty_range,Nn
admission_charge,Nn
admission_day,Nn
admission_fee,Nn
admission_price,Nn
adobe_brick,Nn
adobe_house,Nn
adobe_lily,Nn
adolf_eichmann,Nn
adolf_hitler,Nn
adolf_loos,Nn
adolf_windaus,Nn
adolph_simon_ochs,Nn
adolphe_sax,Nn
adonic_line,Nn
